#ies_format_version: 1.0
#file: 20250808_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250808;	154448;	1754648088.000;	        err8;	        err8
20250808;	154452;	1754648092.000;	        err8;	        err8
20250808;	154456;	1754648096.000;	        err8;	        err8
20250808;	154500;	1754648100.000;	        err8;	        err8
20250808;	154504;	1754648104.000;	        err8;	        err8
20250808;	154508;	1754648108.000;	        err8;	        err8
20250808;	154512;	1754648112.000;	        err8;	        err8
20250808;	154516;	1754648116.000;	        err8;	        err8
20250808;	154520;	1754648120.000;	        err8;	        err8
20250808;	154524;	1754648124.000;	        err8;	        err8
20250808;	154528;	1754648128.000;	        err8;	        err8
20250808;	154532;	1754648132.000;	        err8;	        err8
20250808;	154536;	1754648136.000;	        err8;	        err8
20250808;	154540;	1754648140.000;	        err8;	        err8
20250808;	154544;	1754648144.000;	        err8;	        err8
20250808;	154548;	1754648148.000;	        err8;	        err8
20250808;	154552;	1754648152.000;	        err8;	        err8
20250808;	154556;	1754648156.000;	        err8;	        err8
20250808;	154600;	1754648160.000;	        err8;	        err8
20250808;	154604;	1754648164.000;	        err8;	        err8
20250808;	154608;	1754648168.000;	        err8;	        err8
20250808;	154612;	1754648172.000;	        err8;	        err8
20250808;	154616;	1754648176.000;	        err8;	        err8
20250808;	154620;	1754648180.000;	        err8;	        err8
20250808;	154624;	1754648184.000;	        err8;	        err8
20250808;	154628;	1754648188.000;	        err8;	        err8
20250808;	154632;	1754648192.000;	        err8;	        err8
20250808;	154636;	1754648196.000;	        err8;	        err8
20250808;	154640;	1754648200.000;	        err8;	        err8
20250808;	154644;	1754648204.000;	        err8;	        err8
20250808;	154648;	1754648208.000;	        err8;	        err8
20250808;	154652;	1754648212.000;	        err8;	        err8
20250808;	154656;	1754648216.000;	        err8;	        err8
20250808;	154700;	1754648220.000;	        err8;	        err8
20250808;	154704;	1754648224.000;	        err8;	        err8
20250808;	154708;	1754648228.000;	        err8;	        err8
20250808;	154712;	1754648232.000;	        err8;	        err8
20250808;	154716;	1754648236.000;	        err8;	        err8
20250808;	154720;	1754648240.000;	        err8;	        err8
20250808;	154724;	1754648244.000;	        err8;	        err8
20250808;	154728;	1754648248.000;	        err8;	        err8
20250808;	154732;	1754648252.000;	        err8;	        err8
20250808;	154736;	1754648256.000;	        err8;	        err8
20250808;	154740;	1754648260.000;	        err8;	        err8
20250808;	154744;	1754648264.000;	        err8;	        err8
20250808;	154748;	1754648268.000;	        err8;	        err8
20250808;	154752;	1754648272.000;	        err8;	        err8
20250808;	154756;	1754648276.000;	        err8;	        err8
20250808;	154800;	1754648280.000;	        err8;	        err8
20250808;	154804;	1754648284.000;	        err8;	        err8
20250808;	154808;	1754648288.000;	        err8;	        err8
20250808;	154812;	1754648292.000;	        err8;	        err8
20250808;	154816;	1754648296.000;	        err8;	        err8
20250808;	154820;	1754648300.000;	        err8;	        err8
20250808;	154824;	1754648304.000;	        err8;	        err8
20250808;	154828;	1754648308.000;	        err8;	        err8
20250808;	154832;	1754648312.000;	        err8;	        err8
20250808;	154836;	1754648316.000;	        err8;	        err8
20250808;	154840;	1754648320.000;	        err8;	        err8
20250808;	154844;	1754648324.000;	        err8;	        err8
20250808;	154848;	1754648328.000;	        err8;	        err8
20250808;	154852;	1754648332.000;	        err8;	        err8
20250808;	154856;	1754648336.000;	        err8;	        err8
20250808;	154900;	1754648340.000;	        err8;	        err8
20250808;	154904;	1754648344.000;	        err8;	        err8
20250808;	154908;	1754648348.000;	        err8;	        err8
20250808;	154912;	1754648352.000;	        err8;	        err8
20250808;	154916;	1754648356.000;	        err8;	        err8
20250808;	154920;	1754648360.000;	        err8;	        err8
20250808;	154924;	1754648364.000;	        err8;	        err8
20250808;	154928;	1754648368.000;	        err8;	        err8
20250808;	154932;	1754648372.000;	        err8;	        err8
20250808;	154936;	1754648376.000;	        err8;	        err8
20250808;	154940;	1754648380.000;	        err8;	        err8
20250808;	154944;	1754648384.000;	        err8;	        err8
20250808;	154948;	1754648388.000;	        err8;	        err8
20250808;	154952;	1754648392.000;	        err8;	        err8
20250808;	154956;	1754648396.000;	        err8;	        err8
20250808;	155000;	1754648400.000;	        err8;	        err8
20250808;	155004;	1754648404.000;	        err8;	        err8
20250808;	155008;	1754648408.000;	        err8;	        err8
20250808;	155012;	1754648412.000;	        err8;	        err8
20250808;	155016;	1754648416.000;	        err8;	        err8
20250808;	155020;	1754648420.000;	        err8;	        err8
20250808;	155024;	1754648424.000;	        err8;	        err8
20250808;	155028;	1754648428.000;	        err8;	        err8
20250808;	155032;	1754648432.000;	        err8;	        err8
20250808;	155036;	1754648436.000;	        err8;	        err8
20250808;	155040;	1754648440.000;	        err8;	        err8
20250808;	155044;	1754648444.000;	        err8;	        err8
20250808;	155048;	1754648448.000;	        err8;	        err8
20250808;	155052;	1754648452.000;	        err8;	        err8
20250808;	155056;	1754648456.000;	        err8;	        err8
20250808;	155100;	1754648460.000;	        err8;	        err8
20250808;	155104;	1754648464.000;	        err8;	        err8
20250808;	155108;	1754648468.000;	        err8;	        err8
20250808;	155112;	1754648472.000;	        err8;	        err8
20250808;	155116;	1754648476.000;	        err8;	        err8
20250808;	155120;	1754648480.000;	        err8;	        err8
20250808;	155124;	1754648484.000;	        err8;	        err8
20250808;	155128;	1754648488.000;	        err8;	        err8
20250808;	155132;	1754648492.000;	        err8;	        err8
20250808;	155136;	1754648496.000;	        err8;	        err8
20250808;	155140;	1754648500.000;	        err8;	        err8
20250808;	155144;	1754648504.000;	        err8;	        err8
20250808;	155148;	1754648508.000;	        err8;	        err8
20250808;	155152;	1754648512.000;	        err8;	        err8
20250808;	155156;	1754648516.000;	        err8;	        err8
20250808;	155200;	1754648520.000;	        err8;	        err8
20250808;	155204;	1754648524.000;	        err8;	        err8
20250808;	155208;	1754648528.000;	        err8;	        err8
20250808;	155212;	1754648532.000;	        err8;	        err8
20250808;	155216;	1754648536.000;	        err8;	        err8
20250808;	155220;	1754648540.000;	        err8;	        err8
20250808;	155224;	1754648544.000;	        err8;	        err8
20250808;	155228;	1754648548.000;	        err8;	        err8
20250808;	155232;	1754648552.000;	        err8;	        err8
20250808;	155236;	1754648556.000;	        err8;	        err8
20250808;	155240;	1754648560.000;	        err8;	        err8
20250808;	155244;	1754648564.000;	        err8;	        err8
20250808;	155248;	1754648568.000;	        err8;	        err8
20250808;	155252;	1754648572.000;	        err8;	        err8
20250808;	155256;	1754648576.000;	        err8;	        err8
20250808;	155300;	1754648580.000;	        err8;	        err8
20250808;	155304;	1754648584.000;	        err8;	        err8
20250808;	155308;	1754648588.000;	        err8;	        err8
20250808;	155312;	1754648592.000;	        err8;	        err8
20250808;	155316;	1754648596.000;	        err8;	        err8
20250808;	155320;	1754648600.000;	        err8;	        err8
20250808;	155324;	1754648604.000;	        err8;	        err8
20250808;	155328;	1754648608.000;	        err8;	        err8
20250808;	155332;	1754648612.000;	        err8;	        err8
20250808;	155336;	1754648616.000;	        err8;	        err8
20250808;	155340;	1754648620.000;	        err8;	        err8
20250808;	155344;	1754648624.000;	        err8;	        err8
20250808;	155348;	1754648628.000;	        err8;	        err8
20250808;	155352;	1754648632.000;	        err8;	        err8
20250808;	155356;	1754648636.000;	        err8;	        err8
20250808;	155400;	1754648640.000;	        err8;	        err8
20250808;	155404;	1754648644.000;	        err8;	        err8
20250808;	155408;	1754648648.000;	        err8;	        err8
20250808;	155412;	1754648652.000;	        err8;	        err8
20250808;	155416;	1754648656.000;	        err8;	        err8
20250808;	155420;	1754648660.000;	        err8;	        err8
20250808;	155424;	1754648664.000;	        err8;	        err8
20250808;	155428;	1754648668.000;	        err8;	        err8
20250808;	155432;	1754648672.000;	        err8;	        err8
20250808;	155436;	1754648676.000;	        err8;	        err8
20250808;	155440;	1754648680.000;	        err8;	        err8
20250808;	155444;	1754648684.000;	        err8;	        err8
20250808;	155448;	1754648688.000;	        err8;	        err8
20250808;	155452;	1754648692.000;	        err8;	        err8
20250808;	155456;	1754648696.000;	        err8;	        err8
20250808;	155500;	1754648700.000;	        err8;	        err8
20250808;	155504;	1754648704.000;	        err8;	        err8
20250808;	155508;	1754648708.000;	        err8;	        err8
20250808;	155512;	1754648712.000;	        err8;	        err8
20250808;	155516;	1754648716.000;	        err8;	        err8
20250808;	155520;	1754648720.000;	        err8;	        err8
20250808;	155524;	1754648724.000;	        err8;	        err8
20250808;	155528;	1754648728.000;	        err8;	        err8
20250808;	155532;	1754648732.000;	        err8;	        err8
20250808;	155536;	1754648736.000;	        err8;	        err8
20250808;	155540;	1754648740.000;	        err8;	        err8
20250808;	155544;	1754648744.000;	        err8;	        err8
20250808;	155548;	1754648748.000;	        err8;	        err8
20250808;	155552;	1754648752.000;	        err8;	        err8
20250808;	155556;	1754648756.000;	        err8;	        err8
20250808;	155600;	1754648760.000;	        err8;	        err8
20250808;	155604;	1754648764.000;	        err8;	        err8
20250808;	155608;	1754648768.000;	        err8;	        err8
20250808;	155612;	1754648772.000;	        err8;	        err8
20250808;	155616;	1754648776.000;	        err8;	        err8
20250808;	155620;	1754648780.000;	        err8;	        err8
20250808;	155624;	1754648784.000;	        err8;	        err8
20250808;	155628;	1754648788.000;	        err8;	        err8
20250808;	155632;	1754648792.000;	        err8;	        err8
20250808;	155636;	1754648796.000;	        err8;	        err8
20250808;	155640;	1754648800.000;	        err8;	        err8
20250808;	155644;	1754648804.000;	        err8;	        err8
20250808;	155648;	1754648808.000;	        err8;	        err8
20250808;	155652;	1754648812.000;	        err8;	        err8
20250808;	155656;	1754648816.000;	        err8;	        err8
20250808;	155700;	1754648820.000;	        err8;	        err8
20250808;	155704;	1754648824.000;	        err8;	        err8
20250808;	155708;	1754648828.000;	        err8;	        err8
20250808;	155712;	1754648832.000;	        err8;	        err8
20250808;	155716;	1754648836.000;	        err8;	        err8
20250808;	155720;	1754648840.000;	        err8;	        err8
20250808;	155724;	1754648844.000;	        err8;	        err8
20250808;	155728;	1754648848.000;	        err8;	        err8
20250808;	155732;	1754648852.000;	        err8;	        err8
20250808;	155736;	1754648856.000;	        err8;	        err8
20250808;	155740;	1754648860.000;	        err8;	        err8
20250808;	155744;	1754648864.000;	        err8;	        err8
20250808;	155748;	1754648868.000;	        err8;	        err8
20250808;	155752;	1754648872.000;	        err8;	        err8
20250808;	155756;	1754648876.000;	        err8;	        err8
20250808;	155800;	1754648880.000;	        err8;	        err8
20250808;	155804;	1754648884.000;	        err8;	        err8
20250808;	155808;	1754648888.000;	        err8;	        err8
20250808;	155812;	1754648892.000;	        err8;	        err8
20250808;	155816;	1754648896.000;	        err8;	        err8
20250808;	155820;	1754648900.000;	        err8;	        err8
20250808;	155824;	1754648904.000;	        err8;	        err8
20250808;	155828;	1754648908.000;	        err8;	        err8
20250808;	155832;	1754648912.000;	        err8;	        err8
20250808;	155836;	1754648916.000;	        err8;	        err8
20250808;	155840;	1754648920.000;	        err8;	        err8
20250808;	155844;	1754648924.000;	        err8;	        err8
20250808;	155848;	1754648928.000;	        err8;	        err8
20250808;	155852;	1754648932.000;	        err8;	        err8
20250808;	155856;	1754648936.000;	        err8;	        err8
20250808;	155900;	1754648940.000;	        err8;	        err8
