#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	112324;	1754891604.000;	       err32;	       err32
20250811;	112328;	1754891608.000;	       err32;	       err32
20250811;	112332;	1754891612.000;	       err32;	       err32
20250811;	112336;	1754891616.000;	       err32;	       err32
20250811;	112340;	1754891620.000;	       err32;	       err32
20250811;	112344;	1754891624.000;	       err32;	       err32
20250811;	112348;	1754891628.000;	       err32;	       err32
20250811;	112352;	1754891632.000;	       err32;	       err32
20250811;	112356;	1754891636.000;	       err32;	       err32
20250811;	112400;	1754891640.000;	       err32;	       err32
20250811;	112404;	1754891644.000;	       err32;	       err32
20250811;	112408;	1754891648.000;	       err32;	       err32
20250811;	112412;	1754891652.000;	       err32;	       err32
20250811;	112416;	1754891656.000;	       err32;	       err32
20250811;	112420;	1754891660.000;	       err32;	       err32
20250811;	112424;	1754891664.000;	       err32;	       err32
20250811;	112428;	1754891668.000;	       err32;	       err32
20250811;	112432;	1754891672.000;	       err32;	       err32
20250811;	112436;	1754891676.000;	       err32;	       err32
20250811;	112440;	1754891680.000;	       err32;	       err32
20250811;	112444;	1754891684.000;	       err32;	       err32
20250811;	112448;	1754891688.000;	       err32;	       err32
20250811;	112452;	1754891692.000;	       err32;	       err32
20250811;	112456;	1754891696.000;	       err32;	       err32
20250811;	112500;	1754891700.000;	       err32;	       err32
20250811;	112504;	1754891704.000;	       err32;	       err32
20250811;	112508;	1754891708.000;	       err32;	       err32
20250811;	112512;	1754891712.000;	       err32;	       err32
20250811;	112516;	1754891716.000;	       err32;	       err32
20250811;	112520;	1754891720.000;	       err32;	       err32
20250811;	112524;	1754891724.000;	       err32;	       err32
20250811;	112528;	1754891728.000;	       err32;	       err32
20250811;	112532;	1754891732.000;	       err32;	       err32
20250811;	112536;	1754891736.000;	       err32;	       err32
20250811;	112540;	1754891740.000;	       err32;	       err32
20250811;	112544;	1754891744.000;	       err32;	       err32
20250811;	112548;	1754891748.000;	       err32;	       err32
20250811;	112552;	1754891752.000;	       err32;	       err32
20250811;	112556;	1754891756.000;	       err32;	       err32
20250811;	112600;	1754891760.000;	       err32;	       err32
20250811;	112604;	1754891764.000;	       err32;	       err32
20250811;	112608;	1754891768.000;	       err32;	       err32
20250811;	112612;	1754891772.000;	       err32;	       err32
20250811;	112616;	1754891776.000;	       err32;	       err32
20250811;	112620;	1754891780.000;	       err32;	       err32
20250811;	112624;	1754891784.000;	       err32;	       err32
20250811;	112628;	1754891788.000;	       err32;	       err32
20250811;	112632;	1754891792.000;	       err32;	       err32
20250811;	112636;	1754891796.000;	       err32;	       err32
20250811;	112640;	1754891800.000;	       err32;	       err32
20250811;	112644;	1754891804.000;	       err32;	       err32
20250811;	112648;	1754891808.000;	       err32;	       err32
20250811;	112652;	1754891812.000;	       err32;	       err32
20250811;	112656;	1754891816.000;	       err32;	       err32
20250811;	112700;	1754891820.000;	       err32;	       err32
20250811;	112704;	1754891824.000;	       err32;	       err32
20250811;	112708;	1754891828.000;	       err32;	       err32
20250811;	112712;	1754891832.000;	       err32;	       err32
20250811;	112716;	1754891836.000;	       err32;	       err32
20250811;	112720;	1754891840.000;	       err32;	       err32
20250811;	112724;	1754891844.000;	       err32;	       err32
20250811;	112728;	1754891848.000;	       err32;	       err32
20250811;	112732;	1754891852.000;	       err32;	       err32
20250811;	112736;	1754891856.000;	       err32;	       err32
20250811;	112740;	1754891860.000;	       err32;	       err32
20250811;	112744;	1754891864.000;	       err32;	       err32
20250811;	112748;	1754891868.000;	       err32;	       err32
20250811;	112752;	1754891872.000;	       err32;	       err32
20250811;	112756;	1754891876.000;	       err32;	       err32
20250811;	112800;	1754891880.000;	       err32;	       err32
20250811;	112804;	1754891884.000;	       err32;	       err32
20250811;	112808;	1754891888.000;	       err32;	       err32
20250811;	112812;	1754891892.000;	       err32;	       err32
20250811;	112816;	1754891896.000;	       err32;	       err32
20250811;	112820;	1754891900.000;	       err32;	       err32
20250811;	112824;	1754891904.000;	       err32;	       err32
20250811;	112828;	1754891908.000;	       err32;	       err32
20250811;	112832;	1754891912.000;	       err32;	       err32
20250811;	112836;	1754891916.000;	       err32;	       err32
20250811;	112840;	1754891920.000;	       err32;	       err32
20250811;	112844;	1754891924.000;	       err32;	       err32
20250811;	112848;	1754891928.000;	       err32;	       err32
20250811;	112852;	1754891932.000;	       err32;	       err32
20250811;	112856;	1754891936.000;	       err32;	       err32
20250811;	112900;	1754891940.000;	       err32;	       err32
20250811;	112904;	1754891944.000;	        err8;	        err8
20250811;	112908;	1754891948.000;	        err8;	        err8
20250811;	112912;	1754891952.000;	        err8;	        err8
20250811;	112916;	1754891956.000;	        err8;	        err8
20250811;	112920;	1754891960.000;	        err8;	        err8
20250811;	112924;	1754891964.000;	        err8;	        err8
20250811;	112928;	1754891968.000;	       err32;	       err32
20250811;	112932;	1754891972.000;	       err32;	       err32
20250811;	112936;	1754891976.000;	       err32;	       err32
20250811;	112940;	1754891980.000;	       err32;	       err32
20250811;	112944;	1754891984.000;	       err32;	       err32
20250811;	112948;	1754891988.000;	       err32;	       err32
20250811;	112952;	1754891992.000;	       err32;	       err32
20250811;	112956;	1754891996.000;	       err32;	       err32
20250811;	113000;	1754892000.000;	       err32;	       err32
20250811;	113004;	1754892004.000;	       err32;	       err32
20250811;	113008;	1754892008.000;	       err32;	       err32
20250811;	113012;	1754892012.000;	       err32;	       err32
20250811;	113016;	1754892016.000;	       err32;	       err32
20250811;	113020;	1754892020.000;	       err32;	       err32
20250811;	113024;	1754892024.000;	       err32;	       err32
20250811;	113028;	1754892028.000;	       err32;	       err32
20250811;	113032;	1754892032.000;	       err32;	       err32
20250811;	113036;	1754892036.000;	       err32;	       err32
20250811;	113040;	1754892040.000;	       err32;	       err32
20250811;	113044;	1754892044.000;	       err32;	       err32
20250811;	113048;	1754892048.000;	       err32;	       err32
20250811;	113052;	1754892052.000;	       err32;	       err32
20250811;	113056;	1754892056.000;	       err32;	       err32
20250811;	113100;	1754892060.000;	       err32;	       err32
20250811;	113104;	1754892064.000;	       err32;	       err32
20250811;	113108;	1754892068.000;	       err32;	       err32
20250811;	113112;	1754892072.000;	       err32;	       err32
20250811;	113116;	1754892076.000;	       err32;	       err32
20250811;	113120;	1754892080.000;	       err32;	       err32
20250811;	113124;	1754892084.000;	       err32;	       err32
20250811;	113128;	1754892088.000;	       err32;	       err32
20250811;	113132;	1754892092.000;	       err32;	       err32
20250811;	113136;	1754892096.000;	       err32;	       err32
20250811;	113140;	1754892100.000;	       err32;	       err32
20250811;	113144;	1754892104.000;	       err32;	       err32
20250811;	113148;	1754892108.000;	        err8;	        err8
20250811;	113152;	1754892112.000;	        err8;	        err8
20250811;	113156;	1754892116.000;	        err8;	        err8
20250811;	113200;	1754892120.000;	        err8;	        err8
20250811;	113204;	1754892124.000;	        err8;	        err8
20250811;	113208;	1754892128.000;	        err8;	        err8
20250811;	113212;	1754892132.000;	        err8;	        err8
20250811;	113216;	1754892136.000;	        err8;	        err8
20250811;	113220;	1754892140.000;	        err8;	        err8
20250811;	113224;	1754892144.000;	        err8;	        err8
20250811;	113228;	1754892148.000;	        err8;	        err8
20250811;	113232;	1754892152.000;	        err8;	        err8
20250811;	113236;	1754892156.000;	        err8;	        err8
20250811;	113240;	1754892160.000;	        err8;	        err8
20250811;	113244;	1754892164.000;	        err8;	        err8
20250811;	113248;	1754892168.000;	        err8;	        err8
20250811;	113252;	1754892172.000;	        err8;	        err8
20250811;	113256;	1754892176.000;	        err8;	        err8
20250811;	113300;	1754892180.000;	        err8;	        err8
20250811;	113304;	1754892184.000;	        err8;	        err8
20250811;	113308;	1754892188.000;	        err8;	        err8
20250811;	113312;	1754892192.000;	        err8;	        err8
20250811;	113316;	1754892196.000;	        err8;	        err8
20250811;	113320;	1754892200.000;	        err8;	        err8
20250811;	113324;	1754892204.000;	        err8;	        err8
20250811;	113328;	1754892208.000;	        err8;	        err8
20250811;	113332;	1754892212.000;	        err8;	        err8
20250811;	113336;	1754892216.000;	        err8;	        err8
20250811;	113340;	1754892220.000;	        err8;	        err8
20250811;	113344;	1754892224.000;	        err8;	        err8
20250811;	113348;	1754892228.000;	        err8;	        err8
20250811;	113352;	1754892232.000;	        err8;	        err8
20250811;	113356;	1754892236.000;	        err8;	        err8
20250811;	113400;	1754892240.000;	        err8;	        err8
20250811;	113404;	1754892244.000;	        err8;	        err8
20250811;	113408;	1754892248.000;	        err8;	        err8
20250811;	113412;	1754892252.000;	        err8;	        err8
20250811;	113416;	1754892256.000;	        err8;	        err8
20250811;	113420;	1754892260.000;	        err8;	        err8
20250811;	113424;	1754892264.000;	        err8;	        err8
20250811;	113428;	1754892268.000;	        err8;	        err8
20250811;	113432;	1754892272.000;	        err8;	        err8
20250811;	113436;	1754892276.000;	        err8;	        err8
20250811;	113440;	1754892280.000;	        err8;	        err8
20250811;	113444;	1754892284.000;	        err8;	        err8
20250811;	113448;	1754892288.000;	        err8;	        err8
20250811;	113452;	1754892292.000;	        err8;	        err8
20250811;	113456;	1754892296.000;	        err8;	        err8
20250811;	113500;	1754892300.000;	        err8;	        err8
20250811;	113504;	1754892304.000;	        err8;	        err8
20250811;	113508;	1754892308.000;	        err8;	        err8
20250811;	113512;	1754892312.000;	        err8;	        err8
20250811;	113516;	1754892316.000;	        err8;	        err8
20250811;	113520;	1754892320.000;	        err8;	        err8
20250811;	113524;	1754892324.000;	        err8;	        err8
20250811;	113528;	1754892328.000;	        err8;	        err8
20250811;	113532;	1754892332.000;	       err32;	       err32
20250811;	113536;	1754892336.000;	       err32;	       err32
20250811;	113540;	1754892340.000;	       err32;	       err32
20250811;	113544;	1754892344.000;	       err32;	       err32
20250811;	113548;	1754892348.000;	       err32;	       err32
20250811;	113552;	1754892352.000;	       err32;	       err32
20250811;	113556;	1754892356.000;	       err32;	       err32
20250811;	113600;	1754892360.000;	       err32;	       err32
20250811;	113604;	1754892364.000;	       err32;	       err32
20250811;	113608;	1754892368.000;	       err32;	       err32
20250811;	113612;	1754892372.000;	       err32;	       err32
20250811;	113616;	1754892376.000;	       err32;	       err32
20250811;	113620;	1754892380.000;	       err32;	       err32
20250811;	113624;	1754892384.000;	       err32;	       err32
20250811;	113628;	1754892388.000;	       err32;	       err32
20250811;	113632;	1754892392.000;	       err32;	       err32
20250811;	113636;	1754892396.000;	       err32;	       err32
20250811;	113640;	1754892400.000;	       err32;	       err32
20250811;	113644;	1754892404.000;	       err32;	       err32
20250811;	113648;	1754892408.000;	       err32;	       err32
20250811;	113652;	1754892412.000;	       err32;	       err32
20250811;	113656;	1754892416.000;	       err32;	       err32
20250811;	113700;	1754892420.000;	       err32;	       err32
20250811;	113704;	1754892424.000;	       err32;	       err32
20250811;	113708;	1754892428.000;	       err32;	       err32
20250811;	113712;	1754892432.000;	       err32;	       err32
20250811;	113716;	1754892436.000;	       err32;	       err32
20250811;	113720;	1754892440.000;	       err32;	       err32
20250811;	113724;	1754892444.000;	       err32;	       err32
20250811;	113728;	1754892448.000;	       err32;	       err32
20250811;	113732;	1754892452.000;	       err32;	       err32
20250811;	113736;	1754892456.000;	        err8;	        err8
