#ies_format_version: 1.0
#file: 20250807_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250807;	132136;	1754553096.000;	       err32;	       err32
20250807;	132140;	1754553100.000;	       err32;	       err32
20250807;	132144;	1754553104.000;	       err32;	       err32
20250807;	132148;	1754553108.000;	       err32;	       err32
20250807;	132152;	1754553112.000;	       err32;	       err32
20250807;	132156;	1754553116.000;	       err32;	       err32
20250807;	132200;	1754553120.000;	       err32;	       err32
20250807;	132204;	1754553124.000;	       err32;	       err32
20250807;	132208;	1754553128.000;	       err32;	       err32
20250807;	132212;	1754553132.000;	       err32;	       err32
20250807;	132216;	1754553136.000;	       err32;	       err32
20250807;	132220;	1754553140.000;	       err32;	       err32
20250807;	132224;	1754553144.000;	       err32;	       err32
20250807;	132228;	1754553148.000;	       err32;	       err32
20250807;	132232;	1754553152.000;	       err32;	       err32
20250807;	132236;	1754553156.000;	       err32;	       err32
20250807;	132240;	1754553160.000;	       err32;	       err32
20250807;	132244;	1754553164.000;	       err32;	       err32
20250807;	132248;	1754553168.000;	       err32;	       err32
20250807;	132252;	1754553172.000;	       err32;	       err32
20250807;	132256;	1754553176.000;	       err32;	       err32
20250807;	132300;	1754553180.000;	       err32;	       err32
20250807;	132304;	1754553184.000;	       err32;	       err32
20250807;	132308;	1754553188.000;	       err32;	       err32
20250807;	132312;	1754553192.000;	       err32;	       err32
20250807;	132316;	1754553196.000;	       err32;	       err32
20250807;	132320;	1754553200.000;	       err32;	       err32
20250807;	132324;	1754553204.000;	       err32;	       err32
20250807;	132328;	1754553208.000;	       err32;	       err32
20250807;	132332;	1754553212.000;	       err32;	       err32
20250807;	132336;	1754553216.000;	       err32;	       err32
20250807;	132340;	1754553220.000;	       err32;	       err32
20250807;	132344;	1754553224.000;	       err32;	       err32
20250807;	132348;	1754553228.000;	       err32;	       err32
20250807;	132352;	1754553232.000;	       err32;	       err32
20250807;	132356;	1754553236.000;	       err32;	       err32
20250807;	132400;	1754553240.000;	       err32;	       err32
20250807;	132404;	1754553244.000;	       err32;	       err32
20250807;	132408;	1754553248.000;	       err32;	       err32
20250807;	132412;	1754553252.000;	       err32;	       err32
20250807;	132416;	1754553256.000;	       err32;	       err32
20250807;	132420;	1754553260.000;	       err32;	       err32
20250807;	132424;	1754553264.000;	       err32;	       err32
20250807;	132428;	1754553268.000;	       err32;	       err32
20250807;	132432;	1754553272.000;	       err32;	       err32
20250807;	132436;	1754553276.000;	       err32;	       err32
20250807;	132440;	1754553280.000;	       err32;	       err32
20250807;	132444;	1754553284.000;	       err32;	       err32
20250807;	132448;	1754553288.000;	       err32;	       err32
20250807;	132452;	1754553292.000;	       err32;	       err32
20250807;	132456;	1754553296.000;	       err32;	       err32
20250807;	132500;	1754553300.000;	       err32;	       err32
20250807;	132504;	1754553304.000;	       err32;	       err32
20250807;	132508;	1754553308.000;	       err32;	       err32
20250807;	132512;	1754553312.000;	       err32;	       err32
20250807;	132516;	1754553316.000;	       err32;	       err32
20250807;	132520;	1754553320.000;	       err32;	       err32
20250807;	132524;	1754553324.000;	       err32;	       err32
20250807;	132528;	1754553328.000;	       err32;	       err32
20250807;	132532;	1754553332.000;	       err32;	       err32
20250807;	132536;	1754553336.000;	       err32;	       err32
20250807;	132540;	1754553340.000;	       err32;	       err32
20250807;	132544;	1754553344.000;	       err32;	       err32
20250807;	132548;	1754553348.000;	       err32;	       err32
20250807;	132552;	1754553352.000;	       err32;	       err32
20250807;	132556;	1754553356.000;	       err32;	       err32
20250807;	132600;	1754553360.000;	       err32;	       err32
20250807;	132604;	1754553364.000;	       err32;	       err32
20250807;	132608;	1754553368.000;	       err32;	       err32
20250807;	132612;	1754553372.000;	       err32;	       err32
20250807;	132616;	1754553376.000;	       err32;	       err32
20250807;	132620;	1754553380.000;	       err32;	       err32
20250807;	132624;	1754553384.000;	       err32;	       err32
20250807;	132628;	1754553388.000;	       err32;	       err32
20250807;	132632;	1754553392.000;	       err32;	       err32
20250807;	132636;	1754553396.000;	       err32;	       err32
20250807;	132640;	1754553400.000;	       err32;	       err32
20250807;	132644;	1754553404.000;	       err32;	       err32
20250807;	132648;	1754553408.000;	       err32;	       err32
20250807;	132652;	1754553412.000;	       err32;	       err32
20250807;	132656;	1754553416.000;	       err32;	       err32
20250807;	132700;	1754553420.000;	       err32;	       err32
20250807;	132704;	1754553424.000;	       err32;	       err32
20250807;	132708;	1754553428.000;	       err32;	       err32
20250807;	132712;	1754553432.000;	       err32;	       err32
20250807;	132716;	1754553436.000;	       err32;	       err32
20250807;	132720;	1754553440.000;	       err32;	       err32
20250807;	132724;	1754553444.000;	       err32;	       err32
20250807;	132728;	1754553448.000;	       err32;	       err32
20250807;	132732;	1754553452.000;	       err32;	       err32
20250807;	132736;	1754553456.000;	       err32;	       err32
20250807;	132740;	1754553460.000;	       err32;	       err32
20250807;	132744;	1754553464.000;	       err32;	       err32
20250807;	132748;	1754553468.000;	       err32;	       err32
20250807;	132752;	1754553472.000;	       err32;	       err32
20250807;	132756;	1754553476.000;	       err32;	       err32
20250807;	132800;	1754553480.000;	       err32;	       err32
20250807;	132804;	1754553484.000;	       err32;	       err32
20250807;	132808;	1754553488.000;	       err32;	       err32
20250807;	132812;	1754553492.000;	       err32;	       err32
20250807;	132816;	1754553496.000;	       err32;	       err32
20250807;	132820;	1754553500.000;	       err32;	       err32
20250807;	132824;	1754553504.000;	       err32;	       err32
20250807;	132828;	1754553508.000;	       err32;	       err32
20250807;	132832;	1754553512.000;	       err32;	       err32
20250807;	132836;	1754553516.000;	       err32;	       err32
20250807;	132840;	1754553520.000;	       err32;	       err32
20250807;	132844;	1754553524.000;	       err32;	       err32
20250807;	132848;	1754553528.000;	       err32;	       err32
20250807;	132852;	1754553532.000;	       err32;	       err32
20250807;	132856;	1754553536.000;	       err32;	       err32
20250807;	132900;	1754553540.000;	       err32;	       err32
20250807;	132904;	1754553544.000;	       err32;	       err32
20250807;	132908;	1754553548.000;	       err32;	       err32
20250807;	132912;	1754553552.000;	       err32;	       err32
20250807;	132916;	1754553556.000;	       err32;	       err32
20250807;	132920;	1754553560.000;	       err32;	       err32
20250807;	132924;	1754553564.000;	       err32;	       err32
20250807;	132928;	1754553568.000;	       err32;	       err32
20250807;	132932;	1754553572.000;	       err32;	       err32
20250807;	132936;	1754553576.000;	       err32;	       err32
20250807;	132940;	1754553580.000;	       err32;	       err32
20250807;	132944;	1754553584.000;	       err32;	       err32
20250807;	132948;	1754553588.000;	       err32;	       err32
20250807;	132952;	1754553592.000;	       err32;	       err32
20250807;	132956;	1754553596.000;	       err32;	       err32
20250807;	133000;	1754553600.000;	       err32;	       err32
20250807;	133004;	1754553604.000;	       err32;	       err32
20250807;	133008;	1754553608.000;	       err32;	       err32
20250807;	133012;	1754553612.000;	       err32;	       err32
20250807;	133016;	1754553616.000;	       err32;	       err32
20250807;	133020;	1754553620.000;	       err32;	       err32
20250807;	133024;	1754553624.000;	       err32;	       err32
20250807;	133028;	1754553628.000;	       err32;	       err32
20250807;	133032;	1754553632.000;	       err32;	       err32
20250807;	133036;	1754553636.000;	       err32;	       err32
20250807;	133040;	1754553640.000;	       err32;	       err32
20250807;	133044;	1754553644.000;	       err32;	       err32
20250807;	133048;	1754553648.000;	       err32;	       err32
20250807;	133052;	1754553652.000;	       err32;	       err32
20250807;	133056;	1754553656.000;	       err32;	       err32
20250807;	133100;	1754553660.000;	       err32;	       err32
20250807;	133104;	1754553664.000;	       err32;	       err32
20250807;	133108;	1754553668.000;	       err32;	       err32
20250807;	133112;	1754553672.000;	       err32;	       err32
20250807;	133116;	1754553676.000;	       err32;	       err32
20250807;	133120;	1754553680.000;	       err32;	       err32
20250807;	133124;	1754553684.000;	       err32;	       err32
20250807;	133128;	1754553688.000;	       err32;	       err32
20250807;	133132;	1754553692.000;	       err32;	       err32
20250807;	133136;	1754553696.000;	       err32;	       err32
20250807;	133140;	1754553700.000;	       err32;	       err32
20250807;	133144;	1754553704.000;	       err32;	       err32
20250807;	133148;	1754553708.000;	       err32;	       err32
20250807;	133152;	1754553712.000;	       err32;	       err32
20250807;	133156;	1754553716.000;	       err32;	       err32
20250807;	133200;	1754553720.000;	       err32;	       err32
20250807;	133204;	1754553724.000;	       err32;	       err32
20250807;	133208;	1754553728.000;	       err32;	       err32
20250807;	133212;	1754553732.000;	       err32;	       err32
20250807;	133216;	1754553736.000;	       err32;	       err32
20250807;	133220;	1754553740.000;	       err32;	       err32
20250807;	133224;	1754553744.000;	       err32;	       err32
20250807;	133228;	1754553748.000;	       err32;	       err32
20250807;	133232;	1754553752.000;	       err32;	       err32
20250807;	133236;	1754553756.000;	       err32;	       err32
20250807;	133240;	1754553760.000;	       err32;	       err32
20250807;	133244;	1754553764.000;	        err8;	        err8
20250807;	133248;	1754553768.000;	        err8;	        err8
20250807;	133252;	1754553772.000;	        err8;	        err8
20250807;	133256;	1754553776.000;	        err8;	        err8
20250807;	133300;	1754553780.000;	        err8;	        err8
20250807;	133304;	1754553784.000;	        err8;	        err8
20250807;	133308;	1754553788.000;	        err8;	        err8
20250807;	133312;	1754553792.000;	        err8;	        err8
20250807;	133316;	1754553796.000;	        err8;	        err8
20250807;	133320;	1754553800.000;	        err8;	        err8
20250807;	133324;	1754553804.000;	        err8;	        err8
20250807;	133328;	1754553808.000;	        err8;	        err8
20250807;	133332;	1754553812.000;	        err8;	        err8
20250807;	133336;	1754553816.000;	        err8;	        err8
20250807;	133340;	1754553820.000;	        err8;	        err8
20250807;	133344;	1754553824.000;	        err8;	        err8
20250807;	133348;	1754553828.000;	        err8;	        err8
20250807;	133352;	1754553832.000;	        err8;	        err8
20250807;	133356;	1754553836.000;	        err8;	        err8
20250807;	133400;	1754553840.000;	        err8;	        err8
20250807;	133404;	1754553844.000;	        err8;	        err8
20250807;	133408;	1754553848.000;	        err8;	        err8
20250807;	133412;	1754553852.000;	        err8;	        err8
20250807;	133416;	1754553856.000;	        err8;	        err8
20250807;	133420;	1754553860.000;	        err8;	        err8
20250807;	133424;	1754553864.000;	        err8;	        err8
20250807;	133428;	1754553868.000;	        err8;	        err8
20250807;	133432;	1754553872.000;	        err8;	        err8
20250807;	133436;	1754553876.000;	        err8;	        err8
20250807;	133440;	1754553880.000;	        err8;	        err8
20250807;	133444;	1754553884.000;	        err8;	        err8
20250807;	133448;	1754553888.000;	        err8;	        err8
20250807;	133452;	1754553892.000;	        err8;	        err8
20250807;	133456;	1754553896.000;	        err8;	        err8
20250807;	133500;	1754553900.000;	        err8;	        err8
20250807;	133504;	1754553904.000;	        err8;	        err8
20250807;	133508;	1754553908.000;	        err8;	        err8
20250807;	133512;	1754553912.000;	        err8;	        err8
20250807;	133516;	1754553916.000;	        err8;	        err8
20250807;	133520;	1754553920.000;	        err8;	        err8
20250807;	133524;	1754553924.000;	        err8;	        err8
20250807;	133528;	1754553928.000;	        err8;	        err8
20250807;	133532;	1754553932.000;	        err8;	        err8
20250807;	133536;	1754553936.000;	        err8;	        err8
20250807;	133540;	1754553940.000;	        err8;	        err8
20250807;	133544;	1754553944.000;	        err8;	        err8
20250807;	133548;	1754553948.000;	        err8;	        err8
